timestamp,cam_id,class,conf,x1,y1,x2,y2,image_path
20251012_212751,0,person,0.9,293,4,1092,720,logs/images/cam0_20251012_212751_person.jpg
20251012_212751,0,helmet,0.81,525,6,899,260,logs/images/cam0_20251012_212751_helmet.jpg
20251012_212751,0,person,0.91,298,3,1101,720,logs/images/cam0_20251012_212751_person.jpg
20251012_212751,0,helmet,0.59,522,5,896,258,logs/images/cam0_20251012_212751_helmet.jpg
20251012_212751,0,person,0.91,299,3,1116,720,logs/images/cam0_20251012_212751_person.jpg
20251012_212751,0,helmet,0.56,519,5,899,253,logs/images/cam0_20251012_212751_helmet.jpg
20251012_212751,0,person,0.9,303,2,1123,720,logs/images/cam0_20251012_212751_person.jpg
20251012_212751,0,helmet,0.46,514,5,892,250,logs/images/cam0_20251012_212751_helmet.jpg
20251012_212751,0,person,0.91,298,1,1114,720,logs/images/cam0_20251012_212751_person.jpg
20251012_212751,0,helmet,0.59,503,4,886,246,logs/images/cam0_20251012_212751_helmet.jpg
20251012_212751,0,person,0.92,292,2,1115,720,logs/images/cam0_20251012_212751_person.jpg
20251012_212751,0,helmet,0.46,500,5,879,250,logs/images/cam0_20251012_212751_helmet.jpg
20251012_212752,0,person,0.91,291,2,1128,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.54,495,6,880,253,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.91,284,0,1108,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.6,490,5,871,248,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.91,281,1,1091,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.38,492,6,876,246,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.91,260,2,1082,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,person,0.91,279,3,1081,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.45,479,3,862,256,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.91,280,1,1081,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.66,491,5,870,242,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.91,266,3,1081,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.56,490,4,867,262,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.91,286,2,1080,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.66,489,4,861,254,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.91,290,2,1084,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.6,490,5,853,245,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.92,290,2,1080,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.49,491,5,854,239,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.91,303,1,1078,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.56,491,5,852,245,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.92,299,3,1080,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.47,492,7,858,250,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.91,289,6,1084,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.56,494,8,864,254,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.92,295,4,1080,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.62,496,6,863,253,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212752,0,person,0.91,301,6,1079,720,logs/images/cam0_20251012_212752_person.jpg
20251012_212752,0,helmet,0.57,505,6,860,263,logs/images/cam0_20251012_212752_helmet.jpg
20251012_212753,0,person,0.91,300,16,1077,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.71,505,17,860,262,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.91,294,7,1082,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.64,513,8,862,263,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.91,298,7,1078,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.53,516,7,864,257,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.9,303,4,1086,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,person,0.89,308,6,1100,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.42,521,8,880,256,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.89,324,5,1085,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.53,520,7,890,264,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.9,308,9,1086,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.57,524,10,885,264,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.9,304,11,1084,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.48,528,11,886,263,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.9,300,15,1087,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.63,529,13,891,261,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.91,305,14,1083,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.47,530,12,894,271,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.9,301,13,1082,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.47,531,12,896,260,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.91,302,8,1083,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.48,535,7,896,262,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.9,301,17,1082,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.49,535,16,896,266,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.91,302,15,1086,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.69,535,15,894,265,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212753,0,person,0.91,302,9,1081,720,logs/images/cam0_20251012_212753_person.jpg
20251012_212753,0,helmet,0.75,532,8,896,262,logs/images/cam0_20251012_212753_helmet.jpg
20251012_212754,0,person,0.91,297,9,1083,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.73,532,8,888,262,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.91,300,8,1077,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.72,529,8,897,264,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.9,307,12,1087,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.64,528,14,896,261,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.89,317,9,1083,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.79,524,9,881,262,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.9,303,6,1088,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.73,520,7,871,262,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.9,289,8,1087,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.74,508,8,873,259,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.89,295,5,1082,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.64,501,7,867,262,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.9,290,9,1081,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.49,498,11,860,264,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.91,271,8,1081,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,person,0.9,266,6,1081,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.55,492,7,842,255,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.91,284,5,1079,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.44,491,8,839,262,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.9,271,6,1080,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.74,491,8,838,264,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.91,276,8,1080,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.54,491,9,838,266,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.92,287,7,1080,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.5,491,9,843,264,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212754,0,person,0.92,284,10,1081,720,logs/images/cam0_20251012_212754_person.jpg
20251012_212754,0,helmet,0.46,492,10,843,266,logs/images/cam0_20251012_212754_helmet.jpg
20251012_212755,0,person,0.91,293,10,1080,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.42,493,11,843,262,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.9,298,11,1081,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.61,496,13,855,269,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.91,288,11,1079,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.66,497,10,856,265,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.9,270,15,1082,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.46,498,18,855,263,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.9,298,9,1079,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.54,501,8,852,265,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.89,294,9,1077,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.68,500,8,867,263,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.88,315,8,1077,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.62,500,8,869,262,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.91,290,13,1076,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.61,502,13,868,263,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.89,307,10,1079,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.61,504,11,874,262,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.9,305,9,1082,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.71,507,10,869,261,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.88,324,16,1078,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.55,509,18,870,259,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.89,304,14,1082,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.67,512,17,872,260,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.9,308,8,1081,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.54,515,9,876,253,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.89,328,11,1084,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.41,520,11,870,262,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212755,0,person,0.89,322,10,1083,720,logs/images/cam0_20251012_212755_person.jpg
20251012_212755,0,helmet,0.49,521,9,881,260,logs/images/cam0_20251012_212755_helmet.jpg
20251012_212756,0,person,0.9,314,13,1083,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.57,520,12,877,264,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.89,321,6,1082,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.67,520,8,875,264,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.9,301,9,1082,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.56,521,8,884,258,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.89,320,11,1083,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.43,521,12,884,261,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.89,312,13,1082,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.6,524,15,890,263,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.9,308,8,1083,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.56,522,10,895,263,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.9,308,11,1085,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.61,523,13,888,266,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.91,311,10,1078,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.62,522,11,888,270,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.9,314,7,1074,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.64,520,9,878,264,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.87,344,6,1079,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.55,520,8,881,261,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.87,330,9,1082,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,person,0.89,318,6,1079,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.62,517,8,867,260,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.9,308,8,1076,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.54,512,9,876,258,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.92,300,13,1075,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.62,505,14,876,261,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212756,0,person,0.91,298,12,1080,720,logs/images/cam0_20251012_212756_person.jpg
20251012_212756,0,helmet,0.52,503,19,875,256,logs/images/cam0_20251012_212756_helmet.jpg
20251012_212757,0,person,0.92,291,12,1078,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.54,508,13,875,258,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.91,293,11,1080,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.58,509,12,873,260,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.91,293,11,1080,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.53,513,10,877,265,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.91,292,17,1080,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.6,514,20,879,263,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.91,301,12,1080,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.5,520,13,878,262,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.91,305,7,1083,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.56,519,7,867,267,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.92,291,9,1082,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.62,516,9,867,262,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.91,296,8,1079,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.68,513,8,875,262,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.91,293,10,1079,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.61,507,11,873,262,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.91,280,9,1081,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.7,502,10,868,265,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.91,271,7,1081,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.66,499,8,872,266,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.89,263,6,1078,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.53,499,8,868,267,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.9,254,6,1077,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.73,496,7,866,264,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.91,270,7,1078,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.64,494,9,863,265,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212757,0,person,0.9,268,5,1079,720,logs/images/cam0_20251012_212757_person.jpg
20251012_212757,0,helmet,0.44,495,7,859,280,logs/images/cam0_20251012_212757_helmet.jpg
20251012_212758,0,person,0.9,283,5,1080,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,helmet,0.59,497,7,863,266,logs/images/cam0_20251012_212758_helmet.jpg
20251012_212758,0,person,0.9,274,6,1083,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,helmet,0.67,501,8,867,276,logs/images/cam0_20251012_212758_helmet.jpg
20251012_212758,0,person,0.89,296,7,1084,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,helmet,0.49,512,8,867,267,logs/images/cam0_20251012_212758_helmet.jpg
20251012_212758,0,person,0.87,335,8,1083,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,helmet,0.5,521,9,884,275,logs/images/cam0_20251012_212758_helmet.jpg
20251012_212758,0,person,0.89,316,8,1080,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,person,0.86,368,7,1084,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,helmet,0.5,531,6,893,294,logs/images/cam0_20251012_212758_helmet.jpg
20251012_212758,0,person,0.88,306,16,1097,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,helmet,0.44,524,22,893,293,logs/images/cam0_20251012_212758_helmet.jpg
20251012_212758,0,person,0.87,308,7,1101,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,person,0.88,303,0,1094,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,person,0.85,339,13,1123,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,person,0.85,275,0,1133,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,person,0.82,355,7,1106,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,person,0.79,335,39,1119,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,person,0.81,331,110,1112,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212758,0,person,0.81,313,87,1090,720,logs/images/cam0_20251012_212758_person.jpg
20251012_212759,0,person,0.81,307,154,1087,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.84,297,183,1087,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.83,290,162,1079,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.82,281,145,1083,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.84,286,130,1087,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.82,278,146,1087,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.81,245,151,1090,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.84,265,153,1083,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.83,268,146,1085,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.78,307,150,1097,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.36,250,0,1164,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.84,294,40,1082,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.84,284,76,1073,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.78,295,121,1084,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.8,294,153,1107,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.38,246,0,1143,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212759,0,person,0.82,295,166,1078,720,logs/images/cam0_20251012_212759_person.jpg
20251012_212800,0,person,0.84,284,142,1082,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.86,275,42,1079,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.85,280,47,1083,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.82,283,80,1091,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.75,345,147,1078,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.79,304,34,1077,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.84,293,117,1077,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.82,270,105,1078,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.82,307,167,1073,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.82,294,162,1079,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.82,294,172,1078,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.82,323,166,1081,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.82,309,176,1082,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.83,302,168,1082,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212800,0,person,0.82,303,161,1081,720,logs/images/cam0_20251012_212800_person.jpg
20251012_212801,0,person,0.84,284,179,1079,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.83,285,150,1076,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.84,283,154,1078,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.83,292,158,1081,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.83,298,141,1081,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.83,284,137,1083,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.83,281,157,1084,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.85,278,166,1085,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.83,285,140,1082,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.83,288,168,1084,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.83,289,151,1070,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.82,287,167,1075,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.84,286,157,1077,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.84,293,156,1078,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212801,0,person,0.83,297,157,1077,720,logs/images/cam0_20251012_212801_person.jpg
20251012_212802,0,person,0.84,293,157,1080,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.84,295,161,1079,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.83,285,162,1079,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.83,288,170,1077,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.84,280,153,1074,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.83,278,150,1074,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.82,284,165,1077,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.82,277,155,1073,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.82,282,161,1072,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.81,277,154,1071,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.82,281,160,1073,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.8,281,154,1075,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.79,312,154,1082,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.81,289,146,1084,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212802,0,person,0.79,300,153,1085,720,logs/images/cam0_20251012_212802_person.jpg
20251012_212803,0,person,0.81,280,139,1091,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.8,284,149,1077,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.79,273,81,1102,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.82,284,128,1086,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.78,288,134,1082,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.79,296,148,1085,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.81,290,154,1083,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.82,293,159,1084,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.81,263,128,1081,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.84,278,131,1078,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.82,276,145,1082,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.82,269,134,1087,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.83,269,88,1102,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.82,281,114,1098,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212803,0,person,0.83,270,71,1098,720,logs/images/cam0_20251012_212803_person.jpg
20251012_212804,0,person,0.84,280,121,1102,720,logs/images/cam0_20251012_212804_person.jpg
20251012_212804,0,person,0.84,283,102,1103,720,logs/images/cam0_20251012_212804_person.jpg
20251012_212804,0,person,0.79,333,144,1078,720,logs/images/cam0_20251012_212804_person.jpg
20251012_212804,0,person,0.8,352,148,1082,720,logs/images/cam0_20251012_212804_person.jpg
20251012_212804,0,person,0.79,278,105,1106,720,logs/images/cam0_20251012_212804_person.jpg
20251012_212804,0,person,0.8,331,149,1079,720,logs/images/cam0_20251012_212804_person.jpg
20251012_212804,0,person,0.8,290,147,1077,720,logs/images/cam0_20251012_212804_person.jpg
20251012_212804,0,person,0.76,333,161,1081,720,logs/images/cam0_20251012_212804_person.jpg
20251012_212804,0,person,0.77,285,136,1100,720,logs/images/cam0_20251012_212804_person.jpg
20251012_212804,0,person,0.78,300,159,1080,720,logs/images/cam0_20251012_212804_person.jpg
20251012_212804,0,person,0.8,311,144,1077,720,logs/images/cam0_20251012_212804_person.jpg
